ChEMBL ID,p-value (-log),Activity Type,Activity Relation,Activity Value,Unit,Smiles
CHEMBL1824513,6.9,Ki,=,128,nM,O=C(N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1ccncc1Br
CHEMBL1852602,6.9,Ki,=,128,nM,O=C(N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1ccncc1Br
CHEMBL2386894,6.9,Ki,=,128,nM,CN1CC[C@@]2(CCc3ccc(F)cc3)c3cc(O)ccc3O[C@H]2C1
CHEMBL381674,6.9,Ki,=,128,nM,O=C(Nc1ccccc1)N1CCC(c2ccccc2)(c2nccn2Cc2cccc(F)c2)CC1
CHEMBL1824513,6.9,Ki,=,128,nM,O=C(N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1ccncc1Br
CHEMBL1852602,6.9,Ki,=,128,nM,O=C(N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1ccncc1Br
CHEMBL195787,6.9,Ki,=,130,nM,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c(O)c4[C@@]2(CCN3CC2CC2)C1
CHEMBL92349,6.9,Ki,=,130,nM,Oc1ccc2c(c1)C[C@@H]1[C@@H]3CCCCC23CCN1CCC(O)c1ccccc1
CHEMBL3947626,6.9,Ki,=,130,nM,COCCOCCOCCOCCOCCOCCO[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CCC2)C1O5
CHEMBL571560,6.9,Ki,=,130,nM,c1ccc(CNc2ccc3c(c2)[C@@]24CCCC[C@H]2[C@@H](C3)N(CC2CCC2)CC4)cc1
CHEMBL2408017,6.9,Ki,=,130,nM,CCC(=O)N(c1ccccc1)C1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2)NC(=O)[C@H]2Cc3ccccc3CN2C(=O)[C@@H](N)Cc2c(C)cc(O)cc2C)CC1
CHEMBL2151734,6.9,Ki,=,130,nM,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N(C)[C@H](C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N(C)CC(N)=O
CHEMBL571560,6.9,Ki,=,130,nM,c1ccc(CNc2ccc3c(c2)[C@@]24CCCC[C@H]2[C@@H](C3)N(CC2CCC2)CC4)cc1
CHEMBL584792,6.9,Ki,=,130,nM,C=CCN1CC[C@]23c4c5ccc(OC(=O)C(C)CCCCCCC(C)C(=O)Oc6ccc7c(c6)[C@@]68CCCC[C@H]6C(C7)N(CC6CCC6)CC8)c4O[C@H]2CCC[C@H]3C1C5
CHEMBL212368,6.9,Ki,=,130,nM,CN(C)c1nnc(-c2ccc(-c3ccccc3)cc2)n1-c1cccc(O)c1
CHEMBL70,6.9,Ki,=,132,nM,O[C@H]1C=C[C@@H]2[C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)C)ccc1O
CHEMBL522201,6.9,Ki,=,132.5,nM,O=C(N[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1cc2ccccc2cn1
CHEMBL2113299,6.9,Ki,=,133,nM,COc1ccc2c3c1O[C@H]1[C@]4(OC)CC[C@@]5(C[C@@H]4CNC(=O)/C=C/c4ccc([N+](=O)[O-])cc4)[C@@H](C2)N(C)CC[C@]315
CHEMBL3596367,6.9,Ki,=,134,nM,Oc1ccc2c3c1O[C@H]1c4[nH]c5ccccc5c4C[C@@]4(O)[C@@H](C2)N(CC(F)(F)F)CC[C@]314
CHEMBL3598303,6.9,Ki,=,134,nM,Oc1ccc2c3c1O[C@H]1c4[nH]c5ccccc5c4C[C@@]4(O)[C@@H](C2)N(CC(F)(F)F)CC[C@]314
CHEMBL106910,6.9,Ki,=,134,nM,O=C1CC[C@@H]2CN(CC3CC3)CC[C@@]23c2cccc(O)c2O[C@@H]13
CHEMBL21893,6.9,Ki,=,135,nM,CC(C)[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1c(F)c(F)c(F)c(F)c1F)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)NCC(N)=O)C(C)C
CHEMBL2386903,6.9,Ki,=,136,nM,Oc1ccc2c(c1)[C@]1(CCc3ccccc3)CCN(CCc3ccccc3C(F)(F)F)C[C@@H]1O2
CHEMBL577168,6.9,Ki,=,136,nM,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(NCC#Cc5ccc(Cl)cc5)[C@@H](C2)N(CC2CC2)CC[C@]314
CHEMBL286585,6.9,Ki,=,137,nM,NCCN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2[nH]c4c(c2C[C@@]3(O)[C@H]1C5)C[C@@]1(O)[C@H]2Cc3ccc(O)c5c3[C@@]1(CCN2CC1CC1)[C@H]4O5
CHEMBL1672177,6.9,Ki,=,138,nM,Oc1cccc([C@]23CCC[C@H](C2)N(C/C=C/c2ccccc2)CC3)c1
CHEMBL1739529,6.9,Ki,=,138,nM,Oc1cccc([C@]23CCC[C@H](C2)N(C/C=C/c2ccccc2)CC3)c1
CHEMBL199434,6.9,Ki,=,138,nM,Cn1c(N2CCC(c3ccccc3)(c3nccn3Cc3ccccc3)CC2)nc2ccccc21
CHEMBL4107627,6.9,Ki,=,138.1,nM,COc1ccc2c3c1O[C@@H]1[C@]34CCN(CC3CC3)[C@H](C2)[C@]42CC[C@@]1(OC)[C@@H](COC(=O)[C@@H](N)Cc1ccccc1)C2
CHEMBL376690,6.9,Ki,=,139,nM,C[C@H]1CN2CCN(Cc3ccccc3)C[C@H]2C[C@@]1(C)c1cccc(O)c1
CHEMBL2418571,6.9,Ki,=,139,nM,C[C@H]1CC[C@@]2(c3cccc(O)c3)CCN(C)[C@@H]1C2
CHEMBL41736,6.9,Ki,=,140,nM,O=C(NC[C@@H]1Cc2ccccc2CN1/C(S)=N/C[C@H]1CCCN1Cc1cccc(O)c1)Nc1ccccc1
CHEMBL70,6.9,Ki,=,140,nM,O[C@H]1C=C[C@@H]2[C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)C)ccc1O
CHEMBL70,6.9,Ki,=,140,nM,O[C@H]1C=C[C@@H]2[C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)C)ccc1O
CHEMBL70,6.9,Ki,=,140,nM,O[C@H]1C=C[C@@H]2[C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)C)ccc1O
CHEMBL70,6.9,Ki,=,140,nM,O[C@H]1C=C[C@@H]2[C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)C)ccc1O
CHEMBL3809491,6.9,Ki,=,140,nM,Cc1ccccc1-c1ccc2c(c1)CC[C@H](CN(C)C)[C@@]2(O)c1cccc(O)c1
CHEMBL70,6.9,Ki,=,140,nM,O[C@H]1C=C[C@@H]2[C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)C)ccc1O
CHEMBL480426,6.9,Ki,=,140,nM,CC1(N2CCC(n3c(-c4cccc(CN)c4)nc4ccccc43)CC2)CCCCCCC1
CHEMBL257661,6.9,Ki,=,140,nM,C[C@H]1[C@@H]2Cc3ccc(O)cc3[C@]1(C)CCN2C
CHEMBL1766029,6.9,Ki,=,140,nM,c1ccc(Nc2nc3cc4c(cc3s2)C[C@@H]2[C@@H]3CCCC[C@]43CCN2CC2CC2)cc1
CHEMBL376690,6.9,Ki,=,140,nM,C[C@H]1CN2CCN(Cc3ccccc3)C[C@H]2C[C@@]1(C)c1cccc(O)c1
CHEMBL384336,6.9,Ki,=,140,nM,C[C@H]1CN2CCN(C(=O)CCc3ccccc3)C[C@H]2C[C@@]1(C)c1cccc(O)c1
CHEMBL70,6.9,Ki,=,140,nM,O[C@H]1C=C[C@@H]2[C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)C)ccc1O
CHEMBL212743,6.9,Ki,=,140,nM,Oc1cccc(-n2cnnc2-c2cccc(-c3ccccc3)c2)c1
CHEMBL70,6.9,Ki,=,140,nM,O[C@H]1C=C[C@@H]2[C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)C)ccc1O
CHEMBL106880,6.9,Ki,=,141,nM,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)N1CN(C(=O)CNC(=O)[C@@H](N)Cc2ccc(O)cc2)CC1=O)C(N)=O
CHEMBL52451,6.9,Ki,=,142,nM,Cc1ccccc1/C=C/CN1CC[C@@](C)(c2cccc(O)c2)[C@@H](C)C1
CHEMBL237295,6.8,Ki,=,144.1,nM,NC(=O)c1ccc(Oc2ccc(CCN3CCc4ccccc4C3)cc2)nc1
CHEMBL963,6.8,Ki,=,145,nM,CN1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)O)O4)O
CHEMBL285377,6.8,Ki,=,146,nM,O=C1N(Cc2ccccc2)CN(c2ccccc2)C12CCN(C1CCc3c(Cl)ccc(Cl)c3C1)CC2
CHEMBL234807,6.8,Ki,=,147,nM,CCOC(=O)N1CCC(c2ccccc2)(c2nccn2CC2CCCCC2)CC1
CHEMBL3901176,6.8,Ki,=,147.7,nM,COCCOCCOCCOCCOCCO[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CCC2)C1O5
CHEMBL2370431,6.8,Ki,=,148,nM,N[C@@H](Cc1ccc(O)cc1)C(=O)N1Cc2ccccc2C[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O
CHEMBL39647,6.8,Ki,=,148,nM,CC1(C)SSC[C@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2cccc(O)c2)C(=O)N[C@@H]1C(=O)O
CHEMBL3409117,6.8,Ki,=,148,nM,Oc1ccc2c(c1)[C@]1(CCCCc3ccccc3)CCN(CCc3cccc(C(F)(F)F)c3)C[C@@H]1O2
CHEMBL494853,6.8,Ki,=,148.2,nM,O=C(N[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1ccc2ccccc2n1
CHEMBL3973162,6.8,Ki,=,148.9,nM,COCCOCCOCCOCCO[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CCC2)C1O5
CHEMBL2114225,6.8,Ki,=,149,nM,O=C(Cc1ccc(C(F)(F)F)cc1)N1CCc2ccccc2[C@H]1CN1CCCC1
CHEMBL413160,6.8,Ki,=,149,nM,C=CCN(CC=C)[C@@H](Cc1ccc(O)cc1)C(=O)NCC(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CCCCN)C(=O)O)[C@@H](C)CC
CHEMBL298027,6.8,Ki,=,150,nM,O=C1c2ccc(O)cc2[C@@]23CCCC[C@H]2[C@@H]1N(CC1CC1)CC3
CHEMBL299220,6.8,Ki,=,150,nM,Nc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CC1)CC3
CHEMBL4761627,6.8,Ki,=,150,nM,c1ccc2c(c1)CCO[C@@]21CCC[C@H](NCC2CCCCC2)C1
CHEMBL1202425,6.8,Ki,=,150,nM,O=C1c2ccc(O)cc2C23CCCCC2C1N(CC1CC1)CC3
CHEMBL279967,6.8,Ki,=,150,nM,O=C1c2ccc(O)cc2C23CCCCC2C1N(CC1CC1)CC3
CHEMBL2048761,6.8,Ki,=,150,nM,COc1cccc(CNc2ccc3c(c2)[C@@]24CCCC[C@H]2[C@@H](C3)N(CC2CCC2)CC4)c1
CHEMBL2048767,6.8,Ki,=,150,nM,O=[N+]([O-])c1cccc(CNc2ccc3c(c2)[C@@]24CCCC[C@H]2[C@@H](C3)N(CC2CCC2)CC4)c1
CHEMBL299220,6.8,Ki,=,150,nM,Nc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CC1)CC3
CHEMBL1214026,6.8,Ki,=,150,nM,CCCC[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(C)(C)SSC(C)(C)[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)NC(=O)[C@@H]2CCCN2C1=O
CHEMBL1766033,6.8,Ki,=,150,nM,CCNC(=S)Nc1nc2cc3c(cc2s1)C[C@@H]1[C@@H]2CCCC[C@]32CCN1CC1CC1
CHEMBL299220,6.8,Ki,=,150,nM,Nc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CC1)CC3
CHEMBL492449,6.8,Ki,=,150,nM,FC(F)(F)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1
CHEMBL398294,6.8,Ki,=,150,nM,C[C@H]1C2Cc3ccc(C(=O)NCCc4ccccc4Br)cc3[C@@]1(C)CCN2CC1CC1
CHEMBL513762,6.8,Ki,=,150,nM,NC(=O)c1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314
CHEMBL299220,6.8,Ki,=,150,nM,Nc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CC1)CC3
CHEMBL70,6.8,Ki,=,150,nM,O[C@H]1C=C[C@@H]2[C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)C)ccc1O
CHEMBL106085,6.8,Ki,=,150,nM,COc1cccc2c1O[C@H]1[C@@H](O)CC[C@H]3CN(CC4CC4)CC[C@@]231
CHEMBL209152,6.8,Ki,=,150,nM,CN(C)c1nnc(-c2cccc(-c3ccccc3)c2)n1-c1cccc(O)c1
CHEMBL70,6.8,Ki,=,150,nM,O[C@H]1C=C[C@@H]2[C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)C)ccc1O
CHEMBL4107821,6.8,Ki,=,151,nM,COc1ccc2c3c1O[C@@H]1[C@]34CCN(CC3CC3)[C@H](C2)[C@]42CC[C@@]1(OC)[C@@H](COC(=O)[C@@H](N)CC(C)C)C2
CHEMBL1939698,6.8,Ki,=,152,nM,FCC1OC2(CCN(Cc3ccccc3)CC2)c2ccccc21
CHEMBL1672178,6.8,Ki,=,152,nM,Oc1cccc([C@@]23CCC[C@@H](C2)N(C/C=C/c2ccccc2)CC3)c1
CHEMBL1739349,6.8,Ki,=,152,nM,Oc1cccc([C@@]23CCC[C@@H](C2)N(C/C=C/c2ccccc2)CC3)c1
CHEMBL115917,6.8,Ki,=,152,nM,C[C@H]1C2Cc3ccc(O)cc3[C@@]1(C)CCN2C
CHEMBL89307,6.8,Ki,=,153,nM,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2sccc2C1CN1CCCC1
CHEMBL169703,6.8,Ki,=,153,nM,O=C(c1ccsc1)NCC1CN=C(c2c(N1C)cccc2)c1ccccc1F
CHEMBL1921842,6.8,Ki,=,153,nM,NC(=O)c1ccc(Oc2ccc(CN3CCC[C@H]3c3cccnc3)cc2)c(Cl)c1
CHEMBL214040,6.8,Ki,=,154,nM,CC(=O)Oc1ccc2c3c1O[C@H]1[C@@H](OS(=O)(=O)O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314
CHEMBL61630,6.8,Ki,=,154.9,nM,CC[C@@H]1CN2CC[C@]3(C(=NC4=C3C(=CC=C4)OC)[C@@H]2C[C@@H]1/C(=C\OC)/C(=O)OC)O
CHEMBL4531577,6.8,Ki,=,157,nM,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC1(CNC(=O)CNC(=O)[C@@H](N)Cc2ccc(O)cc2)COC1)C(=O)O
CHEMBL4595823,6.8,Ki,=,157,nM,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC1(CNC(=O)CNC(=O)[C@@H](N)Cc2ccc(O)cc2)COC1)C(=O)O
CHEMBL3919846,6.8,Ki,=,157.7,nM,COCCOCCOCCOCCOCCOCCOCCOCCOCCO[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CCC2)C1O5
CHEMBL232549,6.8,Ki,=,158,nM,CCN(CC)C(=O)c1ccc(Cn2ccnc2C2(c3ccccc3)CCN(C(=O)c3ccccc3)CC2)cc1
CHEMBL326103,6.8,Ki,=,158,nM,CCN1CC[C@]2(C)c3cc(O)ccc3CC1[C@@H]2C
CHEMBL101396,6.8,Ki,=,158,nM,C[C@@H]1CN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)c2ccccc21
CHEMBL312021,6.8,Ki,=,158.5,nM,O=C1NCN(c2cccc(Cl)c2)C12CCN(C1Cc3cccc4cccc1c34)CC2
CHEMBL78156,6.8,Ki,=,158.5,nM,O=C1NCN(c2cccc(F)c2)C12CCN(C1Cc3cccc4cccc1c34)CC2
CHEMBL4069480,6.8,Ki,=,158.5,nM,Oc1cccc(C2C[C@H]3CC[C@H](C2)N3Cc2c(F)cccc2F)c1
CHEMBL41245,6.8,Ki,=,159,nM,CC(C)(C)NC(=O)NC[C@@H]1Cc2ccccc2CN1C(=S)NC[C@H]1CCCN1
CHEMBL4798887,6.8,Ki,=,159,nM,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H]1Cc2ccccc2CN(CCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2c(C)cc(O)cc2C)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)O)C(C)(C)C)C1=O
CHEMBL56165,6.8,Ki,=,160,nM,C[C@H]1C2Cc3ccc(NCCc4ccccc4)cc3[C@@]1(C)CCN2CC1CC1
CHEMBL56165,6.8,Ki,=,160,nM,C[C@H]1C2Cc3ccc(NCCc4ccccc4)cc3[C@@]1(C)CCN2CC1CC1
CHEMBL2046467,6.8,Ki,=,160,nM,COc1ccccc1CNc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CC1)CC3
CHEMBL3809017,6.8,Ki,=,160,nM,CN(C)C[C@H]1CCc2cc(-c3ccccc3Cl)ccc2[C@]1(O)c1cccc(O)c1
CHEMBL4299482,6.8,Ki,=,160,nM,CCC(=O)N(CC1CCCCN1Cc1ccc2c(c1)CCC[C@H]2N[C@H](Cc1ccccc1)C(=O)NCC(=O)N[C@H](C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O)c1ccccc1
CHEMBL506290,6.8,Ki,=,160,nM,Cc1nc2c3c(ccc2[nH]1)CC1[C@H](C)[C@]3(C)CCN1CC1CC1
CHEMBL409225,6.8,Ki,=,160,nM,C[C@H](C(=O)N[C@H]1Cc2ccccc2CN(CC(N)=O)C1=O)N1Cc2cc(O)ccc2C[C@H](N)C1=O
CHEMBL441899,6.8,Ki,=,160,nM,C[C@H]1CN(CCC(=O)N[C@@H](Cc2ccc(-c3ccccc3)cc2)C(=O)O)CC[C@@]1(C)c1cccc(O)c1
CHEMBL493687,6.8,Ki,=,160,nM,c1ccc(C2CC3(CCNCC3)Oc3ccccc32)cc1
CHEMBL1076575,6.8,Ki,=,160,nM,OC(CCCC(O)COc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3)COc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3
CHEMBL201219,6.8,Ki,=,160,nM,O=C(/C=C/C(=O)Nc1ccc2c(c1)[C@@]13CCCCC1[C@@H](C2)N(CC1CCC1)CC3)Nc1ccc2c(c1)[C@@]13CCCCC1[C@@H](C2)N(CC1CCC1)CC3
CHEMBL568989,6.8,Ki,=,160,nM,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(OC(=O)Nc2ccc(I)cc2)cc13
CHEMBL394573,6.8,Ki,=,160,nM,NC(=O)Nc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3
CHEMBL4238309,6.8,Ki,=,160.3,nM,COc1ccc2c3c1O[C@H]1[C@@]4(OC)CC[C@@]5(C[C@]4(C)OC(=O)c4ccc(C(F)(F)F)cc4)[C@@H](C2)N(CC2CC2)CC[C@]315
CHEMBL2178338,6.8,Ki,=,160.4,nM,COc1cc(C(=O)N[C@@H]2CC[C@@]3(O)[C@H]4Cc5ccc(O)c6c5[C@@]3(CCN4CC3CC3)[C@H]2O6)ccn1
CHEMBL3086466,6.8,Ki,=,160.5,nM,C[C@@H]1CN(CCCc2ccccc2)[C@@H]2CCC[C@]1(c1cccc(O)c1)C2
CHEMBL3139275,6.8,Ki,=,160.5,nM,C[C@@H]1CN(CCCc2ccccc2)[C@@H]2CCC[C@]1(c1cccc(O)c1)C2
CHEMBL426470,6.8,Ki,=,161,nM,CN1CCN(C(=O)N2CCC(c3ccccc3)(c3nccn3Cc3ccccc3)CC2)CC1
CHEMBL607319,6.8,Ki,=,163,nM,CC(=O)N[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3C)[C@H]1O5
CHEMBL151921,6.8,Ki,=,163,nM,CNC(c1cccc(O)c1)C(C)(C)C(=O)NCc1cccc2ccccc12
CHEMBL237716,6.8,Ki,=,163.2,nM,CCCCCCN1CCCc2cc(Oc3ccc(C(N)=O)cn3)ccc2C1
CHEMBL3954154,6.8,Ki,=,163.3,nM,COCCOCCOCCO[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CCC2)C1O5
CHEMBL1672182,6.8,Ki,=,165,nM,Oc1cccc([C@@]23CCC[C@@H](C2)N(C[C@H]2C[C@@H]2c2ccccc2)CC3)c1
CHEMBL1739370,6.8,Ki,=,165,nM,Oc1cccc([C@@]23CCC[C@@H](C2)N(C[C@H]2C[C@@H]2c2ccccc2)CC3)c1
CHEMBL1921848,6.8,Ki,=,165,nM,Cc1cc(C)cc([C@H]2CCCN2Cc2ccc(Oc3ccc(C(N)=O)cc3F)cc2)c1
CHEMBL4109061,6.8,Ki,=,165.9,nM,CO[C@]12CC[C@@]3(C[C@@H]1COCc1ccccc1)[C@H]1Cc4ccc(OCC(N)=O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5
CHEMBL3219614,6.8,Ki,=,166,nM,CC[C@@]1(c2cccc(NS(C)(=O)=O)c2)[C@H]2CN(CCCC3(O)CCCCC3)C[C@H]21
CHEMBL1921847,6.8,Ki,=,166,nM,Cc1cc(C)cc(c1)[C@@H]1CCCN1Cc1ccc(cc1)Oc1ccc(cc1F)C(=O)N
CHEMBL362741,6.8,Ki,=,167,nM,CCCCS(=O)(=O)NCc1ccc(CC(=O)N(C)[C@H](CN2CC[C@H](O)C2)c2ccccc2)cc1
CHEMBL425897,6.8,Ki,=,167,nM,CN(C(=O)Cc1ccc(CNS(C)(=O)=O)cc1)[C@H](CN1CC[C@H](O)C1)c1ccccc1
CHEMBL3953339,6.8,Ki,=,167.5,nM,COCCOCCOCCOCCOCCOCCOCCOCCO[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CCC2)C1O5
CHEMBL4073537,6.8,Ki,=,168,nM,O=C1/C(=C/c2ccccc2)C[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CCCc2ccccc2)[C@H]1O5
CHEMBL481366,6.8,Ki,=,168,nM,CC1(N2CCC(n3c([C@H]4CCCNC4)nc4ccccc43)CC2)CCCCCCC1
CHEMBL50594,6.8,Ki,=,168,nM,C[C@H]1CN(C/C=C/c2ccccc2Cl)CC[C@@]1(C)c1cccc(O)c1
CHEMBL3326796,6.8,Ki,=,169,nM,C[C@H]1CN(CC[C@H](O)C2CCCCC2)CC[C@@]1(C)c1ccccc1
CHEMBL237073,6.8,Ki,=,169.4,nM,NC(=O)c1ccc(Oc2ccc3c(c2)CCCN(CCc2ccccc2)C3)nc1
CHEMBL294226,6.8,Ki,=,170,nM,COCC12Cc3ccc(O)cc3C(C)(CCC1N)C2
CHEMBL352365,6.8,Ki,=,170,nM,C[C@H]1C2Cc3cc4c(cc3[C@@]1(C)CCN2CC1CC1)[nH]c1ccccc14
CHEMBL2048779,6.8,Ki,=,170,nM,CN(Cc1cccc(O)c1)c1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3
CHEMBL379405,6.8,Ki,=,170,nM,CCCC[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
CHEMBL246682,6.8,Ki,=,170,nM,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1cccc(C(N)=O)c1)C(=O)O
CHEMBL401508,6.8,Ki,=,170,nM,C[C@H]1CN(CCC(=O)N[C@@H](CC2CCCCC2)C(=O)O)CC[C@@]1(C)c1cccc(O)c1
CHEMBL3219616,6.8,Ki,=,170,nM,CC[C@@]1(c2cccc(NS(C)(=O)=O)c2)[C@H]2CN(CC3(O)Cc4ccccc4C3)C[C@H]21
CHEMBL1162933,6.8,Ki,=,170,nM,C[C@H]1C2Cc3ccc(C(=O)NCc4ccc(-c5ccccc5)cc4)cc3[C@@]1(C)CCN2CC1CC1
CHEMBL1774951,6.8,Ki,=,170,nM,O=C(CCCCCCCCC(=O)Nc1nc2cc3c(cc2s1)C[C@@H]1[C@@H]2CCCC[C@]32CCN1CC1CC1)Nc1nc2cc3c(cc2s1)C[C@@H]1[C@@H]2CCCC[C@]32CCN1CC1CC1
CHEMBL3086758,6.8,Ki,=,170.3,nM,O=C(O[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5)c1cccnc1
CHEMBL476603,6.8,Ki,=,170.3,nM,O=C(O[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5)c1cccnc1
CHEMBL3086758,6.8,Ki,=,170.3,nM,O=C(O[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5)c1cccnc1
CHEMBL476603,6.8,Ki,=,170.3,nM,O=C(O[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5)c1cccnc1
CHEMBL4647180,6.8,Ki,=,172,nM,Oc1ccc2c3c1O[C@H]1c4ncc(-c5ccc(Cl)cc5)cc4C[C@@]4(OCCOc5ccccc5)[C@@H](C2)N(CC2CC2)CC[C@]314
CHEMBL236506,6.8,Ki,=,173,nM,CCOC(=O)N1CCC(c2ccccc2)(c2nccn2Cc2ccccn2)CC1
CHEMBL189643,6.8,Ki,=,173,nM,CN(C(=O)Cc1ccc(CNS(=O)(=O)Cc2ccccc2)cc1)[C@H](CN1CC[C@H](O)C1)c1ccccc1
