ChEMBL ID,Smiles,Canonical_Smiles,bioactivity_class,pKi
CHEMBL4299483,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](Cc1ccc(Cl)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,CC(C[C@@H](C(=O)N[C@H](C(=O)NCc1cc(cc(c1)C(F)(F)F)C(F)(F)F)Cc1c[nH]c2c1cccc2)NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccc(cc1)Cl)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1c(C)cc(cc1C)O)N)C)C,active,8.301029996
CHEMBL296693,O=C(/C=C/c1ccc(Cl)cc1)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4C2(CCN3CC2CC2)[C@H]1O5,O=C(N[C@@H]1CC[C@@]2(C34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O)/C=C/c1ccc(cc1)Cl,active,8.301029996
CHEMBL222814,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2c(c4c(n2CCc2ccccc2)CCCC4)C[C@@]3(O)C1C5,CN1CC[C@@]23[C@@]4(C1Cc1c3c(O[C@H]2c2c(C4)c3CCCCc3n2CCc2ccccc2)c(cc1)O)O,active,8.301029996
CHEMBL2419538,CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NC1(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)OCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CCCC1,CSCC[C@@H](C(=O)NC1(CCCC1)C(=O)N[C@H](C(=O)N[C@H](C(=O)OCc1cc(cc(c1)C(F)(F)F)C(F)(F)F)Cc1c[nH]c2c1cccc2)CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](NC(=O)[C@H](Cc1ccc(cc1)O)N)C,active,8.301029996
CHEMBL611924,CC(C)C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)N1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,CC(C[C@@H](C(=O)N[C@H](C(=O)NCc1cc(cc(c1)C(F)(F)F)C(F)(F)F)Cc1c[nH]c2c1cccc2)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@@H](NC(=O)[C@H](Cc2ccc(cc2)O)N)C(=O)NCC(=O)N[C@H](C(=O)N1)Cc1ccccc1)C,active,8.301029996
CHEMBL389651,CC(C)C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)OCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,CC(C[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)OCc1cc(cc(c1)C(F)(F)F)C(F)(F)F)Cc1c[nH]c2c1cccc2)CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](NC(=O)[C@H](Cc1ccc(cc1)O)N)C)C,active,8.301029996
CHEMBL3275494,C[C@H]1C2Cc3ccc(O)cc3[C@@]1(C)CCN2CCc1ccccc1,Oc1ccc2c(c1)[C@@]1(C)CCN(C(C2)[C@@H]1C)CCc1ccccc1,active,8.301029996
CHEMBL2151735,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N(C)[C@H](C)C(=O)N[C@H]1Cc2ccccc2CN(CC(N)=O)C1=O,NC(=O)CN1Cc2ccccc2C[C@@H](C1=O)NC(=O)[C@H](N(C(=O)[C@H](Cc1c(C)cc(cc1C)O)N)C)C,active,8.301029996
CHEMBL282107,Oc1ccc2c3c1O[C@H]1c4c(c5ccccc5n4Cc4ccc(N=C=S)cc4)C[C@@]4(O)C(C2)N(CC2CC2)CCC314,S=C=Nc1ccc(cc1)Cn1c2ccccc2c2c1[C@@H]1Oc3c4C51[C@](C2)(O)C(Cc4ccc3O)N(CC5)CC1CC1,active,8.301029996
CHEMBL3906031,NC(=O)c1cccc([C@@H]2C[C@@H]3CC[C@H](C2)N3CCN(Cc2ccccc2)C(=O)CO)c1,OCC(=O)N(Cc1ccccc1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N,active,8.301029996
CHEMBL4577852,C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)NCC(=O)O)CC[C@H]1c1cccc(O)c1,OC(=O)CNC(=O)[C@@H](Cc1ccccc1)CN1CC[C@H]([C@H](C1)C)c1cccc(c1)O,active,8.301029996
CHEMBL270190,OC(=O)CNC(=O)[C@@H](Cc1ccccc1)CN1CC[C@@]([C@H](C1)C)(C)c1cccc(c1)O,OC(=O)CNC(=O)[C@@H](Cc1ccccc1)CN1CC[C@@]([C@H](C1)C)(C)c1cccc(c1)O,active,8.301029996
CHEMBL610038,N/C(=N\CCc1ccc2[nH]c3c(c2c1)C[C@@]1(O)[C@H]2Cc4ccc(O)c5c4[C@@]1(CCN2CC1CC1)[C@H]3O5)NCc1ccc(N)cc1,N/C(=N\CCc1ccc2c(c1)c1C[C@@]3(O)[C@H]4Cc5c6[C@]3([C@H](c1[nH]2)Oc6c(O)cc5)CCN4CC1CC1)/NCc1ccc(cc1)N,active,8.292429824
CHEMBL2370994,NC(=O)CC[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O,NC(=O)CC[C@H](C(=O)O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)[C@H](Cc1ccc(cc1)O)N,active,8.292429824
CHEMBL417535,O=C(/C=C/c1ccc([N+](=O)[O-])cc1)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4C2(CCN3CC2CC2)[C@H]1O5,O=C(N[C@@H]1CC[C@@]2(C34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O)/C=C/c1ccc(cc1)[N+](=O)[O-],active,8.292429824
CHEMBL217395,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(NC(=O)CCc5ccc(Cl)cc5)[C@@H](C2)N(CC2CC2)CC[C@]314,COc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@@]4(CCC1=O)NC(=O)CCc1ccc(cc1)Cl)CC1CC1,active,8.292429824
CHEMBL518712,C[C@H]1C2Cc3cc4nc[nH]c4cc3[C@@]1(C)CCN2CC1CC1,C[C@H]1C2Cc3c([C@@]1(C)CCN2CC1CC1)cc1c(c3)nc[nH]1,active,8.292429824
CHEMBL578629,CO[C@]12C=C[C@@]3(C[C@@H]1[C@@](C)(O)CCc1ccccc1)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1C)[C@H]2O5,CO[C@]12C=C[C@]3(C[C@@H]1[C@](CCc1ccccc1)(O)C)[C@@]14[C@H]2Oc2c4c(C[C@H]3N(CC1)C)ccc2O,active,8.292429824
CHEMBL248840,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2[nH]c4ccc(Cl)cc4c2C[C@@]3(O)[C@H]1C5,Clc1ccc2c(c1)c1C[C@@]3(O)[C@H]4Cc5c6[C@]3([C@H](c1[nH]2)Oc6c(O)cc5)CCN4C,active,8.292429824
CHEMBL563988,Cc1ccc(S(=O)(=O)O[C@@H]2CC[C@@]3(O)[C@H]4Cc5ccc(O)c6c5[C@@]3(CCN4CC3CC3)[C@H]2O6)cc1,Cc1ccc(cc1)S(=O)(=O)O[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,active,8.283996656
CHEMBL4647357,Oc1ccc2c3c1O[C@H]1c4ncc(-c5cncnc5)cc4C[C@@]4(OCCCc5ccccc5)[C@@H](C2)N(CC2CC2)CC[C@]314,Oc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@]4(OCCCc2ccccc2)Cc2c1ncc(c2)c1cncnc1)CC1CC1,active,8.283996656
CHEMBL2367916,C[C@H]1[C@H]2Cc3ccc(Nc4ccccc4)cc3[C@@]1(C)CCN2CC1CC1,C[C@H]1[C@H]2Cc3c([C@@]1(C)CCN2CC1CC1)cc(cc3)Nc1ccccc1,active,8.283996656
CHEMBL2371056,C[C@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)NNC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1,C[C@H](C(=O)NCC(=O)N[C@H](C(=O)NNC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(cc1)O)N)C)Cc1ccccc1)NC(=O)[C@H](Cc1ccc(cc1)O)N,active,8.283996656
CHEMBL4473857,N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H]1C/C=C/C[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)NNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC1=O,O=C1CNC(=O)[C@@H](C/C=C/C[C@@H](NC(=O)[C@H](Cc2ccc(cc2)O)N)C(=O)NCC(=O)N[C@H](C(=O)NNC(=O)[C@@H](N1)Cc1ccccc1)Cc1ccccc1)NC(=O)[C@H](Cc1ccc(cc1)O)N,active,8.283996656
CHEMBL4595743,N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H]1C/C=C/C[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)NNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC1=O,O=C1CNC(=O)[C@@H](C/C=C/C[C@@H](NC(=O)[C@H](Cc2ccc(cc2)O)N)C(=O)NCC(=O)N[C@H](C(=O)NNC(=O)[C@@H](N1)Cc1ccccc1)Cc1ccccc1)NC(=O)[C@H](Cc1ccc(cc1)O)N,active,8.283996656
CHEMBL408889,CCCC[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1ccccc1)N(C)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@H](C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O)C(=O)N[C@@H](Cc1cn(C(C)=O)c2ccccc12)C(=O)O,CCCC[C@@H](C(=O)N[C@H](C(=O)O)Cc1cn(c2c1cccc2)C(=O)C)NC(=O)[C@@H](NC(=O)[C@@H](N(N[C@H](C(=O)NCC(=O)N[C@@H](C(=O)N[C@H](C(=O)O)Cc1ccc(cc1)O)C)Cc1ccccc1)C)Cc1ccccc1)CC(=O)O,active,8.283996656
CHEMBL58646,C[C@H]1C2Cc3ccc(C(N)=O)cc3[C@@]1(C)CCN2CC1CC1,C[C@H]1C2Cc3c([C@@]1(C)CCN2CC1CC1)cc(cc3)C(=O)N,active,8.283996656
CHEMBL4635711,Oc1ccc2c3c1O[C@H]1c4ncc(-c5ccc(Cl)cc5)cc4C[C@@]4(OCCCc5ccncc5)[C@@H](C2)N(CC2CC2)CC[C@]314,Clc1ccc(cc1)c1cnc2c(c1)C[C@@]1([C@@]34[C@H]2Oc2c4c(C[C@H]1N(CC3)CC1CC1)ccc2O)OCCCc1ccncc1,active,8.283996656
CHEMBL106758,CCC/N=C(\N)Cc1ccc2[nH]c3c(c2c1)C[C@@]1(O)C2Cc4ccc(O)c5c4[C@@]1(CCN2CC1CC1)[C@H]3O5,CCC/N=C(/Cc1ccc2c(c1)c1C[C@@]3(O)C4Cc5c6[C@]3([C@H](c1[nH]2)Oc6c(O)cc5)CCN4CC1CC1)\N,active,8.27572413
CHEMBL236663,Cc1cccc(C)c1Cc1[nH]c(=O)c(CCCCNC(=O)[C@@H](N)Cc2c(C)cc(O)cc2C)nc1C,Oc1cc(C)c(c(c1)C)C[C@@H](C(=O)NCCCCc1nc(C)c([nH]c1=O)Cc1c(C)cccc1C)N,active,8.27572413
CHEMBL39562,Cc1ccc(C[C@@H]2NC(=O)[C@@H](NC(=O)[C@@H](N)Cc3ccc(O)cc3)CSSC(C)(C)[C@@H](C(=O)O)NC2=O)cc1,Cc1ccc(cc1)C[C@@H]1NC(=O)[C@H](CSSC([C@H](NC1=O)C(=O)O)(C)C)NC(=O)[C@H](Cc1ccc(cc1)O)N,active,8.26760624
CHEMBL2113308,CO[C@@]12CC[C@@]3(C[C@@H]1CNC(=O)/C=C/c1ccc([N+](=O)[O-])cc1)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1C)[C@H]2O5,CO[C@@]12CC[C@]3(C[C@@H]1CNC(=O)/C=C/c1ccc(cc1)[N+](=O)[O-])[C@@]14[C@H]2Oc2c4c(C[C@H]3N(CC1)C)ccc2O,active,8.26760624
CHEMBL3667190,CN1CC[C@]23CC(=O)CC[C@@]2(O)[C@H]1Cc1ccc(C(=O)NCCc2ccc(-c4ccccc4)cc2)c(O)c13,O=C1CC[C@@]2([C@@]3(C1)CCN([C@@H]2Cc1c3c(O)c(cc1)C(=O)NCCc1ccc(cc1)c1ccccc1)C)O,active,8.26760624
CHEMBL402820,COc1cc(CC(=O)N(C)[C@H](CN2CCCC2)c2ccccc2)c(S(=O)(=O)N2CCCC2)cc1OC,COc1cc(CC(=O)N([C@@H](c2ccccc2)CN2CCCC2)C)c(cc1OC)S(=O)(=O)N1CCCC1,active,8.26760624
CHEMBL568757,c1ccc(Nc2ccc3c(c2)[C@@]24CCCC[C@H]2[C@@H](C3)N(CC2CC2)CC4)cc1,c1ccc(cc1)Nc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CC1CC1,active,8.26760624
CHEMBL574397,O=C(C#Cc1ccc(Cl)cc1)N[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5,O=C1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)NC(=O)C#Cc1ccc(cc1)Cl,active,8.26760624
CHEMBL31030,CO[C@]12C=CC3(CC14CCC(C)(C)[C@H]4O)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)[C@@H]2O5,CO[C@@]12C=CC3(C45[C@@H]1Oc1c5c(CC3N(CC4)CC3CC3)ccc1O)CC12CCC([C@H]1O)(C)C,active,8.26760624
CHEMBL307525,CCNC(=O)c1ccc(/C(=C2\C[C@@H]3CC[C@H](C2)N3)c2ccccc2)cc1,CCNC(=O)c1ccc(cc1)/C(=C\1/C[C@H]2CC[C@@H](C1)N2)/c1ccccc1,active,8.259637311
CHEMBL610268,CCCCC(=N)NCc1ccc2[nH]c3c(c2c1)C[C@@]1(O)[C@H]2Cc4ccc(O)c5c4[C@@]1(CCN2CC1CC1)C3O5,CCCCC(=N)NCc1ccc2c(c1)c1C[C@@]3(O)[C@H]4Cc5c6[C@]3(C(c1[nH]2)Oc6c(O)cc5)CCN4CC1CC1,active,8.259637311
CHEMBL109040,COc1ccc2c(c1O)[C@]13CCN(C)C(C2)[C@]12CCC(=O)[C@H]3/C(=C/c1ccccc1)C2,COc1ccc2c(c1O)[C@@]13CCN(C(C2)[C@@]23CCC(=O)[C@H]1/C(=C/c1ccccc1)/C2)C,active,8.259637311
CHEMBL72786,CCCCC(=N)NCc1ccc2[nH]c3c(c2c1)C[C@@]1(O)C2Cc4ccc(O)c5c4C1(CCN2CC1CC1)C3O5,CCCCC(=N)NCc1ccc2c(c1)c1C[C@@]3(O)C4Cc5c6C3(C(c1[nH]2)Oc6c(O)cc5)CCN4CC1CC1,active,8.259637311
CHEMBL4472077,CC(C)(NC(=O)C1=C(O)[C@@H]2Oc3c(O)ccc4c3[C@@]23CCN(CC2CC2)[C@H](C4)[C@]3(O)C1)C(=O)NS(C)(=O)=O,O=C(C1=C(O)[C@H]2[C@]34[C@](C1)(O)[C@@H](Cc1c4c(O2)c(O)cc1)N(CC3)CC1CC1)NC(C(=O)NS(=O)(=O)C)(C)C,active,8.259637311
CHEMBL3409106,Oc1ccc2c(c1)[C@]1(CCCc3ccccc3)CCN(CC3CC3)C[C@@H]1O2,Oc1ccc2c(c1)[C@]1(CCCc3ccccc3)CCN(C[C@@H]1O2)CC1CC1,active,8.259637311
CHEMBL2408015,CCC(=O)N(c1ccccc1)C1CCN(C(=O)[C@H](Cc2ccc(Cl)cc2)NC(=O)[C@H]2Cc3ccccc3CN2C(=O)[C@@H](N)Cc2c(C)cc(O)cc2C)CC1,CCC(=O)N(c1ccccc1)C1CCN(CC1)C(=O)[C@H](Cc1ccc(cc1)Cl)NC(=O)[C@H]1Cc2ccccc2CN1C(=O)[C@H](Cc1c(C)cc(cc1C)O)N,active,8.259637311
CHEMBL416765,CO[C@]12C=CC3(CC14CCC[C@H]4O)C1Cc4ccc(O)c5c4C3(CCN1C)[C@@H]2O5,CO[C@@]12C=CC3(C45[C@@H]1Oc1c5c(CC3N(CC4)C)ccc1O)CC12CCC[C@H]1O,active,8.259637311
CHEMBL3596370,Oc1ccc2c3c1O[C@H]1c4nc5ccccc5cc4C[C@@]4(O)[C@@H](C2)N(CCF)CC[C@]314,FCCN1CC[C@@]23[C@@]4([C@H]1Cc1c3c(O[C@H]2c2c(C4)cc3c(n2)cccc3)c(cc1)O)O,active,8.251811973
CHEMBL3598212,Oc1ccc2c3c1O[C@H]1c4nc5ccccc5cc4C[C@@]4(O)[C@@H](C2)N(CCF)CC[C@]314,FCCN1CC[C@@]23[C@@]4([C@H]1Cc1c3c(O[C@H]2c2c(C4)cc3c(n2)cccc3)c(cc1)O)O,active,8.251811973
CHEMBL420995,CC(C)CN1CCC23CCCC[C@H]2[C@H]1Cc1cc(O)ccc13,CC(CN1CCC23[C@H]([C@H]1Cc1c3ccc(c1)O)CCCC2)C,active,8.251811973
CHEMBL90463,CCOCCN1CCC23CCCC[C@H]2[C@H]1Cc1cc(O)ccc13,CCOCCN1CCC23[C@H]([C@H]1Cc1c3ccc(c1)O)CCCC2,active,8.251811973
CHEMBL1172248,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N1CC(=O)N[C@@H](Cc2cnc[nH]2)C(=O)N[C@H](Cc2ccc3ccccc3c2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc2ccccc2)C(N)=O)CSSC[C@@H](N)C1=O,OC(=O)C[C@@H](C(=O)N[C@H](C(=O)N)Cc1ccccc1)NC(=O)[C@@H]1CSSC[C@@H](N)C(=O)N(CC(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)Cc1c[nH]c2c1cccc2)CCCNC(=N)N)Cc1ccc2c(c1)cccc2)Cc1[nH]cnc1)C(=O)[C@H](Cc1c(C)cc(cc1C)O)N,active,8.251811973
CHEMBL551412,CCNC(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,CCNC(=O)c1ccc(cc1)C1=CC2(CCNCC2)Oc2c1cccc2,active,8.251811973
CHEMBL110124,COc1ccc2c(c1O)[C@]13CCN(C)C(C2)[C@]12CCC(=O)[C@H]3/C(=C(\C)c1ccccc1)C2,COc1ccc2c(c1O)[C@@]13CCN(C(C2)[C@@]23CCC(=O)[C@H]1/C(=C(/c1ccccc1)\C)/C2)C,active,8.244125144
CHEMBL279638,CCNC(=O)c1ccc(C(=C2CC3CCC(C2)N3Cc2ccccc2Cl)c2ccc(OC)cc2)cc1,CCNC(=O)c1ccc(cc1)C(=C1CC2CCC(C1)N2Cc1ccccc1Cl)c1ccc(cc1)OC,active,8.244125144
CHEMBL3144356,CC[C@H](C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)N/N=C1/CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)C(=O)OC,CC[C@@H]([C@@H](C(=O)OC)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)N/N=C\1/CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O)CC(C)C)CCCN=C(N)N)CCCN=C(N)N)C,active,8.244125144
CHEMBL3304001,CC[C@H](C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)N/N=C1/CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)C(=O)OC,CC[C@@H]([C@@H](C(=O)OC)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)N/N=C\1/CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O)CC(C)C)CCCN=C(N)N)CCCN=C(N)N)C,active,8.244125144
CHEMBL63597,CCN(CC)C(=O)c1ccc(/C(=C2/C[C@@H]3CC[C@H](C2)N3C)c2ccccc2)cc1,CCN(C(=O)c1ccc(cc1)/C(=C/1\C[C@H]2CC[C@@H](C1)N2C)/c1ccccc1)CC,active,8.244125144
CHEMBL2419543,C[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)OCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,O=C(N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)OCc1cc(cc(c1)C(F)(F)F)C(F)(F)F)Cc1c[nH]c2c1cccc2)Cc1ccccc1)CNC(=O)[C@H](NC(=O)[C@H](Cc1ccc(cc1)O)N)C,active,8.244125144
CHEMBL1669151,Cc1cc(O)cc(C)c1C[C@@H](C(=O)N1Cc2ccccc2C[C@H]1C(=O)NCCC(=O)O)N(C)C,OC(=O)CCNC(=O)[C@@H]1Cc2ccccc2CN1C(=O)[C@@H](N(C)C)Cc1c(C)cc(cc1C)O,active,8.244125144
CHEMBL1743603,Cc1cc(O)cc(C)c1C[C@@H](C(=O)N1Cc2ccccc2C[C@H]1C(=O)NCCC(=O)O)N(C)C,OC(=O)CCNC(=O)[C@@H]1Cc2ccccc2CN1C(=O)[C@@H](N(C)C)Cc1c(C)cc(cc1C)O,active,8.244125144
CHEMBL4445736,Cc1noc(C(C)(C)NC(=O)C2=C(O)[C@@H]3Oc4c(O)ccc5c4[C@@]34CCN(CC3CC3)[C@H](C5)[C@]4(O)C2)n1,Cc1noc(n1)C(NC(=O)C1=C(O)[C@H]2[C@]34[C@](C1)(O)[C@@H](Cc1c4c(O2)c(O)cc1)N(CC3)CC1CC1)(C)C,active,8.236572006
CHEMBL429929,COc1cccc(C(=O)N[C@H]2CC[C@@]3(O)[C@H]4Cc5ccc(O)c6c5[C@@]3(CCN4CC3CC3)[C@H]2O6)c1,COc1cccc(c1)C(=O)N[C@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,active,8.236572006
CHEMBL4646687,Oc1ccc2c3c1O[C@H]1c4ncc(-c5ccccc5)cc4C[C@@]4(OCCCc5ccccn5)[C@@H](C2)N(CC2CC2)CC[C@]314,Oc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@]4(OCCCc2ccccn2)Cc2c1ncc(c2)c1ccccc1)CC1CC1,active,8.229147988
CHEMBL307327,CCN(CC)C(=O)c1ccc(C(=C2CC3CCC(C2)N3C)c2cccc(OC)c2)cc1,CCN(C(=O)c1ccc(cc1)C(=C1CC2CCC(C1)N2C)c1cccc(c1)OC)CC,active,8.229147988
CHEMBL231783,CCOC(=O)N1CCC(c2ccccc2)(c2nccn2Cc2cccc(F)c2)CC1,CCOC(=O)N1CCC(CC1)(c1ccccc1)c1nccn1Cc1cccc(c1)F,active,8.229147988
CHEMBL232137,COCC(=O)N1CCC(c2ccccc2)(c2nccn2Cc2ccc(C(=O)OC)cc2)CC1,COCC(=O)N1CCC(CC1)(c1ccccc1)c1nccn1Cc1ccc(cc1)C(=O)OC,active,8.229147988
CHEMBL4443759,CCOc1ccc(C(=O)N2Cc3ccccc3C2)cc1CNC(=O)[C@@H](N)Cc1c(C)cc(O)cc1C,CCOc1ccc(cc1CNC(=O)[C@H](Cc1c(C)cc(cc1C)O)N)C(=O)N1Cc2c(C1)cccc2,active,8.229147988
CHEMBL4597505,CCOc1ccc(C(=O)N2Cc3ccccc3C2)cc1CNC(=O)[C@@H](N)Cc1c(C)cc(O)cc1C,CCOc1ccc(cc1CNC(=O)[C@H](Cc1c(C)cc(cc1C)O)N)C(=O)N1Cc2c(C1)cccc2,active,8.229147988
CHEMBL401278,C[C@H]1C2Cc3ccc(C(=O)NCCc4cccc(-c5ccccc5)c4)cc3[C@@]1(C)CCN2CC1CC1,C[C@H]1C2Cc3c([C@@]1(C)CCN2CC1CC1)cc(cc3)C(=O)NCCc1cccc(c1)c1ccccc1,active,8.229147988
CHEMBL585721,Oc1cccc2c1O[C@H]1CCC[C@H]3CN(CCc4ccccc4)CC[C@]213,Oc1cccc2c1O[C@@H]1[C@@]32CCN(C[C@@H]3CCC1)CCc1ccccc1,active,8.22184875
CHEMBL3220705,CCCC(C)CN1CCC(c2cccc(O)c2)(c2ncc(C(=O)N(CC)CC)cn2)CC1,CCCC(CN1CCC(CC1)(c1cccc(c1)O)c1ncc(cn1)C(=O)N(CC)CC)C,active,8.22184875
CHEMBL2110315,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@]24CC[C@@]3(C[C@H]2C(C)(C)C(C)(C)O4)C1C5,CN1CC[C@]23[C@]45C1Cc1c2c(O[C@H]3[C@@]2(CC4)[C@@H](C5)C(C)(C)C(O2)(C)C)c(cc1)O,active,8.214670165
CHEMBL392206,C[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)NNC(=O)CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,O=C(CCC(=O)N(c1ccccc1)C1CCN(CC1)CCc1ccccc1)NNC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](NC(=O)[C@H](Cc1ccc(cc1)O)N)C,active,8.214670165
