ChEMBL ID,Smiles,Canonical_Smiles,bioactivity_class,pKi,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL3597086,CC(C)C[C@H](NC(=O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC(=O)O)NC(=O)C(C)(C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)[C@@H](C)O)C(N)=O,NCCCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N)CC(C)C)CO[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)CCCCN)CC(C)C)C)NC(=O)[C@@H](NC(=O)C(NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H]([C@H](O)C)NC(=O)[C@H](Cc1ccc(cc1)O)N)CC(C)C)C)CC(=O)N)CC(C)C)(C)C)CCC(=O)O,active,7.677780705,1914.2330000000002,-7.276899999999948,27.0,29.0
CHEMBL3409110,Oc1ccc2c(c1)[C@]1(CCCCc3ccccc3)CCN(CCc3ccc(F)cc3)C[C@@H]1O2,Oc1ccc2c(c1)[C@]1(CCCCc3ccccc3)CCN(C[C@@H]1O2)CCc1ccc(cc1)F,active,7.677780705,445.5780000000002,5.891500000000006,1.0,3.0
CHEMBL3409113,Oc1ccc2c(c1)[C@]1(CCCCc3ccccc3)CCN(CCc3ccc(C(F)(F)F)cc3)C[C@@H]1O2,Oc1ccc2c(c1)[C@]1(CCCCc3ccccc3)CCN(C[C@@H]1O2)CCc1ccc(cc1)C(F)(F)F,active,7.677780705,495.5850000000002,6.7712000000000065,1.0,3.0
CHEMBL1161425,Cc1cc(O)cc(C)c1C[C@H](N)[C@@H](O)C/C=C/[C@H](O)[C@@H](Cc1ccccc1)C(=O)O[C@@H](Cc1ccccc1)C(N)=O,O=C([C@@H]([C@H](/C=C/C[C@@H]([C@H](Cc1c(C)cc(cc1C)O)N)O)O)Cc1ccccc1)O[C@H](C(=O)N)Cc1ccccc1,active,7.677780705,560.6910000000003,3.0456400000000006,5.0,7.0
CHEMBL399465,C[C@H]1C2Cc3ccc(C(=O)NCCc4ccccc4-c4ccccc4)cc3[C@@]1(C)CCN2CC1CC1,C[C@H]1C2Cc3c([C@@]1(C)CCN2CC1CC1)cc(cc3)C(=O)NCCc1ccccc1c1ccccc1,active,7.677780705,478.6800000000002,6.260300000000006,1.0,2.0
CHEMBL346436,O=C(CCCCCCCC(=O)Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3)Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3,O=C(Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CC1CCC1)CCCCCCCC(=O)Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CC1CCC1,active,7.677780705,775.1309999999996,10.645299999999995,0.0,6.0
CHEMBL440179,CCCN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2c(c(-c4ccccc4)cn2Cc2ccccc2)C[C@@]3(O)C1C5,CCCN1CC[C@@]23[C@@]4(C1Cc1c3c(O[C@H]2c2c(C4)c(cn2Cc2ccccc2)c2ccccc2)c(cc1)O)O,active,7.673664139,518.6570000000002,5.608100000000007,2.0,5.0
CHEMBL91683,CC(=N)NCCc1ccc2[nH]c3c(c2c1)C[C@@]1(O)C2Cc4ccc(O)c5c4[C@@]1(CCN2CC1CC1)[C@H]3O5,CC(=N)NCCc1ccc2c(c1)c1C[C@@]3(O)C4Cc5c6[C@]3([C@H](c1[nH]2)Oc6c(O)cc5)CCN4CC1CC1,active,7.669586227,498.62700000000035,3.701870000000002,5.0,5.0
CHEMBL2370995,NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)[C@@H](N)Cc1ccc(O)cc1,Oc1ccc(cc1)C[C@@H](C(=O)N1Cc2ccccc2C[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N)CC(=O)O)Cc1ccccc1)N,active,7.669586227,601.6600000000002,0.3878000000000045,6.0,7.0
CHEMBL317269,CCO[C@@]12CCC(=O)CC13CCN(CC1CC1)C2Cc1ccc(O)c(OC)c13,CCO[C@]12CCC(=O)CC32CCN(C1Cc1c3c(OC)c(cc1)O)CC1CC1,active,7.669586227,385.5040000000002,3.207300000000002,1.0,5.0
CHEMBL2370993,CC(=O)C(N)CCC[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O,Oc1ccc(cc1)C[C@@H](C(=O)N1Cc2ccccc2C[C@H]1C(=O)N[C@H](C(=O)N[C@@H](C(=O)O)CCCC(C(=O)C)N)Cc1ccccc1)N,active,7.665546249,657.768,1.599000000000004,6.0,8.0
CHEMBL323987,CCC(=N)NCCc1ccc2[nH]c3c(c2c1)C[C@@]1(O)C2Cc4ccc(O)c5c4[C@@]1(CCN2CC1CC1)[C@H]3O5,CCC(=N)NCCc1ccc2c(c1)c1C[C@@]3(O)C4Cc5c6[C@]3([C@H](c1[nH]2)Oc6c(O)cc5)CCN4CC1CC1,active,7.661543506,512.6540000000003,4.091970000000003,5.0,5.0
CHEMBL416647,COc1ccc2c(c1O)[C@]13CCN(C)[C@H](C2)[C@]1(O)Cc1c([nH]c2ccccc12)C3,COc1ccc2c(c1O)[C@@]13CCN([C@H](C2)[C@]3(O)Cc2c(C1)[nH]c1c2cccc1)C,active,7.661543506,390.4830000000001,2.910000000000001,3.0,4.0
CHEMBL607339,Oc1ccc2c3c1O[C@H]1c4[nH]c5ccccc5c4C[C@H]4[C@@H](C2)N(CCc2ccccc2)CC[C@]314,Oc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@@H]4Cc2c1[nH]c1c2cccc1)CCc1ccccc1,active,7.659555885,448.56600000000014,5.290400000000004,2.0,3.0
CHEMBL1187363,O=C(COc1ccccc1)Oc1ccc2c(c1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CCC1)CC3,O=C(Oc1ccc2c(c1)[C@]13CCCC[C@]3([C@@H](C2)N(CC1)CC1CCC1)O)COc1ccccc1,active,7.657577319,461.6020000000002,4.6444000000000045,1.0,5.0
CHEMBL500419,O=C(COc1ccccc1)Oc1ccc2c(c1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CCC1)CC3,O=C(Oc1ccc2c(c1)[C@]13CCCC[C@]3([C@@H](C2)N(CC1)CC1CCC1)O)COc1ccccc1,active,7.657577319,461.6020000000002,4.6444000000000045,1.0,5.0
CHEMBL403633,C[C@H](NC(=O)[C@@H](Cc1ccccc1)CN1CC[C@@](C)(c2cccc(O)c2)[C@@H](C)C1)C(=O)O,Oc1cccc(c1)[C@]1(C)CCN(C[C@@H]1C)C[C@@H](C(=O)N[C@H](C(=O)O)C)Cc1ccccc1,active,7.657577319,438.5680000000001,3.4399000000000015,3.0,4.0
CHEMBL67615,CCCNC(=O)c1ccc(C(=C2CC3CCC(C2)N3CCc2ccccc2)c2ccccc2)cc1,CCCNC(=O)c1ccc(cc1)C(=C1CC2CCC(C1)N2CCc1ccccc1)c1ccccc1,active,7.657577319,464.6530000000002,6.497800000000007,1.0,2.0
CHEMBL296230,COc1ccc2c(c1O)[C@]13CCN(CC4CC4)[C@H](C2)[C@@H]1Cc1c([nH]c2ccccc12)C3,COc1ccc2c(c1O)[C@@]13CCN([C@H](C2)[C@@H]3Cc2c(C1)[nH]c1c2cccc1)CC1CC1,active,7.655607726,414.54900000000015,4.575300000000004,2.0,3.0
CHEMBL4649042,Oc1ccc2c3c1O[C@H]1c4ncc(-c5ccncn5)cc4C[C@@]4(OCCCc5ccccc5)[C@@H](C2)N(CC2CC2)CC[C@]314,Oc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@]4(OCCCc2ccccc2)Cc2c1ncc(c2)c1ccncn1)CC1CC1,active,7.655607726,572.709,5.600400000000006,1.0,7.0
CHEMBL2334773,C=C(C(=O)O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1c(C)cc(O)cc1C)c1ccco1,Oc1cc(C)c(c(c1)C)C[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=C)C(=O)O)c1ccco1)Cc1c[nH]c2c1cccc2)N,active,7.653647026,641.7250000000001,3.1699400000000013,6.0,7.0
CHEMBL473136,COC(=O)/C=C/C(=O)N[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,COC(=O)/C=C/C(=O)N[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,active,7.649751982,454.5230000000003,1.170299999999999,3.0,7.0
CHEMBL189571,CO[C@H]1Cc2ccc(O)cc2C(C)(C)[C@@H]1NC/C=C/c1ccccc1,CO[C@H]1Cc2ccc(cc2C([C@@H]1NC/C=C/c1ccccc1)(C)C)O,active,7.649751982,337.4630000000001,3.9125000000000028,2.0,3.0
CHEMBL570181,CCN(CC)C(=O)c1ccc(N(c2cccc(OC)c2)C2CCN(CCc3ncc[nH]3)CC2)cc1,COc1cccc(c1)N(c1ccc(cc1)C(=O)N(CC)CC)C1CCN(CC1)CCc1[nH]ccn1,active,7.642065153,475.63700000000034,4.745500000000004,1.0,5.0
CHEMBL3086762,O=C(O[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5)c1ccc2ccccc2n1,O=C1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)OC(=O)c1ccc2c(n1)cccc2,active,7.642065153,496.56300000000016,3.9383000000000035,1.0,7.0
CHEMBL472843,O=C(O[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5)c1ccc2ccccc2n1,O=C1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)OC(=O)c1ccc2c(n1)cccc2,active,7.642065153,496.56300000000016,3.9383000000000035,1.0,7.0
CHEMBL3695668,O=C1C[C@]23CCN(CC4CC4)[C@H](Cc4ccc(O)cc42)[C@@H]3CN1Cc1ccc(O)cc1,Oc1ccc(cc1)CN1C[C@H]2[C@H]3Cc4c([C@]2(CC1=O)CCN3CC1CC1)cc(cc4)O,active,7.640164518,418.5370000000002,3.4247000000000027,2.0,4.0
CHEMBL609147,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2ccccc2)CC1,COCC1(CCN(CC1)CCc1ccccc1)N(c1ccccc1)C(=O)CC,active,7.638272164,380.53200000000015,4.153300000000003,0.0,3.0
CHEMBL430833,O=C(CCN1CCC23CCCC[C@H]2[C@H]1Cc1cc(O)ccc13)c1ccccc1,Oc1ccc2c(c1)C[C@@H]1[C@H]3C2(CCCC3)CCN1CCC(=O)c1ccccc1,active,7.638272164,375.51200000000006,4.723600000000005,1.0,3.0
CHEMBL232385,O=C(C1CC1)N1CCC(c2ccccc2)(c2nccn2Cc2ccccc2)CC1,O=C(N1CCC(CC1)(c1ccccc1)c1nccn1Cc1ccccc1)C1CC1,active,7.638272164,385.5110000000002,4.249900000000004,0.0,3.0
CHEMBL232582,O=C(Cc1ccccc1)N1CCC(c2ccccc2)(c2nccn2Cc2ccccc2)CC1,O=C(N1CCC(CC1)(c1ccccc1)c1nccn1Cc1ccccc1)Cc1ccccc1,active,7.638272164,435.5710000000002,5.082600000000005,0.0,3.0
CHEMBL442483,CCCC[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1ccccc1)NN[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@H](C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O)C(=O)N[C@@H](Cc1cn(C(C)=O)c2ccccc12)C(=O)O,CCCC[C@@H](C(=O)N[C@H](C(=O)O)Cc1cn(c2c1cccc2)C(=O)C)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NN[C@H](C(=O)NCC(=O)N[C@@H](C(=O)N[C@H](C(=O)O)Cc1ccc(cc1)O)C)Cc1ccccc1)CC(=O)O,active,7.638272164,1076.1740000000002,1.5032000000000076,12.0,14.0
CHEMBL1187795,COc1ccc(CC(=O)Oc2ccc3c(c2)[C@@]24CCCC[C@@]2(O)[C@@H](C3)N(CC2CCC2)CC4)cc1,COc1ccc(cc1)CC(=O)Oc1ccc2c(c1)[C@]13CCCC[C@]3([C@@H](C2)N(CC1)CC1CCC1)O,active,7.638272164,475.6290000000005,4.816700000000005,1.0,5.0
CHEMBL521543,COc1ccc(CC(=O)Oc2ccc3c(c2)[C@@]24CCCC[C@@]2(O)[C@@H](C3)N(CC2CCC2)CC4)cc1,COc1ccc(cc1)CC(=O)Oc1ccc2c(c1)[C@]13CCCC[C@]3([C@@H](C2)N(CC1)CC1CCC1)O,active,7.638272164,475.6290000000005,4.816700000000005,1.0,5.0
CHEMBL437784,COc1cc(CC(=O)N(C)[C@H](CN2CCCC2)c2ccccc2)c(S(=O)(=O)N2CCN(C)CC2)cc1OC,COc1cc(CC(=O)N([C@@H](c2ccccc2)CN2CCCC2)C)c(cc1OC)S(=O)(=O)N1CCN(CC1)C,active,7.638272164,544.7180000000003,2.477900000000001,0.0,7.0
CHEMBL193039,O=C(CCCCCCCCC(=O)Oc1ccc2c(c1)[C@@]13CCCCC1[C@@H](C2)N(CC1CCC1)CC3)Oc1ccc2c(c1)[C@]13CCCCC1[C@H](C2)N(CC1CCC1)CC3,O=C(Oc1ccc2c(c1)[C@]13CCCCC3[C@@H](C2)N(CC1)CC1CCC1)CCCCCCCCC(=O)Oc1ccc2c(c1)[C@@]13CCCCC3[C@H](C2)N(CC1)CC1CCC1,active,7.638272164,789.1579999999997,11.035399999999994,0.0,6.0
CHEMBL242968,NC(=O)Nc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CC1)CC3,NC(=O)Nc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CC1CC1,active,7.638272164,339.4830000000001,3.6456000000000035,2.0,2.0
CHEMBL107420,COc1ccc2c(c1O)[C@]13CCN(C)C(C2)[C@@]12C/C(=C(/C)c1ccccc1)[C@@H]3c1[nH]c3ccccc3c1C2,COc1ccc2c(c1O)[C@@]13CCN(C(C2)[C@@]23Cc3c([C@H]1/C(=C(/c1ccccc1)\C)/C2)[nH]c1c3cccc1)C,active,7.634512015,502.6580000000002,6.583800000000006,2.0,3.0
CHEMBL356473,Cc1ccc(-c2cn(Cc3ccccc3)c3c2C[C@@]2(O)C4Cc5ccc(O)c6c5[C@@]2(CCN4CC2CC2)[C@H]3O6)cc1,Cc1ccc(cc1)c1cn(c2c1C[C@@]1(O)C3Cc4c5[C@]1([C@H]2Oc5c(O)cc4)CCN3CC1CC1)Cc1ccccc1,active,7.628932138,544.6950000000004,5.9165200000000056,2.0,5.0
CHEMBL2113380,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2[nH]c4ccccc4c2C[C@@]3(CCCc2ccccc2)C1C5,CN1CC[C@]23[C@@]4(C1Cc1c2c(O[C@H]3c2c(C4)c3ccccc3[nH]2)c(cc1)O)CCCc1ccccc1,active,7.627087997,476.6200000000002,6.070600000000007,2.0,3.0
CHEMBL437242,CC[C@H](C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(N)=O,CC[C@@H]([C@@H](C(=O)N)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@H](Cc1ccc(cc1)O)N)CC(C)C)CCCN=C(N)N)CCCN=C(N)N)C,active,7.627087997,980.1859999999989,-3.154200000000017,14.0,12.0
CHEMBL66800,CCNC(=O)c1ccc(C(=C2CC3CCC(C2)N3CCc2c[nH]c3ccccc23)c2ccccc2)cc1,CCNC(=O)c1ccc(cc1)C(=C1CC2CCC(C1)N2CCc1c[nH]c2c1cccc2)c1ccccc1,active,7.625251654,489.6630000000001,6.589000000000007,2.0,2.0
CHEMBL610044,N/C(=N/Cc1ccc(N)cc1)Nc1ccc2[nH]c3c(c2c1)C[C@@]1(O)[C@H]2Cc4ccc(O)c5c4[C@@]1(CCN2CC1CC1)[C@H]3O5,N/C(=N/Cc1ccc(cc1)N)/Nc1ccc2c(c1)c1C[C@@]3(O)[C@H]4Cc5c6[C@]3([C@H](c1[nH]2)Oc6c(O)cc5)CCN4CC1CC1,active,7.621602099,576.7010000000001,4.081600000000003,6.0,6.0
CHEMBL3144355,CC[C@H](C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)N/N=C1/CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3C)[C@H]1O5)C(=O)OC,CC[C@@H]([C@@H](C(=O)OC)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)N/N=C\1/CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)C)ccc1O)O)CC(C)C)CCCN=C(N)N)CCCN=C(N)N)C,active,7.619788758,1059.283999999999,-0.2457999999999947,12.0,14.0
CHEMBL3302607,CC[C@H](C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)N/N=C1/CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3C)[C@H]1O5)C(=O)OC,CC[C@@H]([C@@H](C(=O)OC)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)N/N=C\1/CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)C)ccc1O)O)CC(C)C)CCCN=C(N)N)CCCN=C(N)N)C,active,7.619788758,1059.283999999999,-0.2457999999999947,12.0,14.0
CHEMBL13403,C=CCN1CCC(N(c2ccccc2)c2ccc(C(=O)N(CC)CC)cc2)CC1,C=CCN1CCC(CC1)N(c1ccccc1)c1ccc(cc1)C(=O)N(CC)CC,active,7.619788758,391.55900000000025,4.957100000000005,0.0,3.0
CHEMBL320882,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)C(CN1CCCC1)c1ccccc1,O=C(N(C(c1ccccc1)CN1CCCC1)C)Cc1ccc(c(c1)Cl)Cl,active,7.619788758,391.342,4.831400000000005,0.0,2.0
CHEMBL3667192,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(C(=O)NCCc5ccc(-c6c[nH]c(=O)[nH]c6=O)cc5)c(O)c4[C@@]2(CCN3CCc2ccccc2)C1,O=C1CC[C@@]2([C@@]3(C1)CCN([C@@H]2Cc1c3c(O)c(cc1)C(=O)NCCc1ccc(cc1)c1c[nH]c(=O)[nH]c1=O)CCc1ccccc1)O,active,7.619788758,634.7330000000002,3.0033000000000016,5.0,7.0
CHEMBL2386901,Oc1ccc2c(c1)[C@]1(CCc3ccccc3)CCN(CC3CC3)C[C@@H]1O2,Oc1ccc2c(c1)[C@@]1(CCN(C[C@@H]1O2)CC1CC1)CCc1ccccc1,active,7.619788758,349.47400000000005,4.1395000000000035,1.0,3.0
CHEMBL3409122,Oc1ccc2c(c1)[C@]1(CCCCCc3ccccc3)CCN(CC3CC3)C[C@@H]1O2,Oc1ccc2c(c1)[C@]1(CCCCCc3ccccc3)CCN(C[C@@H]1O2)CC1CC1,active,7.619788758,391.55500000000023,5.309800000000005,1.0,3.0
CHEMBL2387212,CC(C)[C@H](NC(=O)[C@H](CCC(=O)NCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)NCC(N)=O)C(C)C,O=C(CC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N)C(C)C)C(C)C)NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](Cc1ccc(cc1)O)N)C)Cc1ccccc1)NCC(=O)N(c1ccccc1)C1CCN(CC1)CCc1ccccc1,active,7.619788758,1102.3479999999995,1.498799999999987,10.0,12.0
CHEMBL2178732,CC(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,CC(=O)N[C@@H](C(=O)N[C@H](C(=O)N)Cc1ccccc1)Cc1c[nH]c2c1cccc2,active,7.619788758,392.4590000000001,1.4279000000000015,4.0,3.0
CHEMBL271662,C[C@H]1CN(CCC(=O)N(Cc2cccc(Cl)c2)[C@@H](Cc2ccccc2)C(=O)O)CC[C@@]1(C)c1cccc(O)c1,Clc1cccc(c1)CN([C@H](C(=O)O)Cc1ccccc1)C(=O)CCN1CC[C@@]([C@H](C1)C)(C)c1cccc(c1)O,active,7.619788758,549.1110000000004,5.759900000000006,2.0,4.0
CHEMBL38576,Clc1cc(ccc1Cl)CC(=O)N([C@H](CN1CCCC1)c1ccccc1)C,O=C(N([C@@H](c1ccccc1)CN1CCCC1)C)Cc1ccc(c(c1)Cl)Cl,active,7.619788758,391.342,4.831400000000005,0.0,2.0
CHEMBL3319079,O=C1CNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)CNC(=O)[C@H](Cc2ccc(O)cc2)N1,Oc1ccc(cc1)C[C@@H]1NC(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](NC(=O)CNC1=O)Cc1c[nH]c2c1cccc2,active,7.619788758,610.6710000000002,0.6018000000000029,7.0,6.0
CHEMBL251161,C[C@H]1C2Cc3ccc(C(=O)NCCc4cccc5ccccc45)cc3[C@@]1(C)CCN2CC1CC1,C[C@H]1C2Cc3c([C@@]1(C)CCN2CC1CC1)cc(cc3)C(=O)NCCc1cccc2c1cccc2,active,7.619788758,452.64200000000017,5.7465000000000055,1.0,2.0
CHEMBL269483,CC[C@H](C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@@H]1C(=O)O,CC[C@@H]([C@@H](C(=O)N[C@H](C(=O)N1CCC[C@@H]1C(=O)O)CCCN=C(N)N)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@H](Cc1ccc(cc1)O)N)CC(C)C)CCCN=C(N)N)CCCN=C(N)N)C,active,7.619788758,1234.4760000000006,-4.02550000000002,17.0,15.0
CHEMBL405131,O=C(CCCCCCC(=O)Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3)Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3,O=C(Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CC1CCC1)CCCCCCC(=O)Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CC1CCC1,active,7.619788758,761.1039999999996,10.255199999999997,0.0,6.0
CHEMBL431074,Cc1ncc2c(n1)C1Oc3c(O)ccc4c3C13CCN(C)C(C4)C3(O)C2,Cc1ncc2c(n1)C1Oc3c4C51C(C2)(O)C(Cc4ccc3O)N(CC5)C,active,7.619788758,351.4060000000001,1.4095199999999999,2.0,6.0
CHEMBL68416,O=C(c1ccc(C(=C2CC3CCC(C2)N3CCc2ccccc2)c2ccccc2)cc1)N1CCCC1,O=C(c1ccc(cc1)C(=C1CC2CCC(C1)N2CCc1ccccc1)c1ccccc1)N1CCCC1,active,7.617982957,476.66400000000016,6.594000000000007,0.0,2.0
CHEMBL406116,O=C(C[C@@H]1O[C@H](COCc2ccccc2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1)N[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,O=C(N[C@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O)C[C@@H]1O[C@H](COCc2ccccc2)[C@H]([C@@H]([C@H]1OCc1ccccc1)OCc1ccccc1)OCc1ccccc1,active,7.610833916,907.1170000000002,7.571600000000008,3.0,10.0
CHEMBL2370165,CC1(C)SCCSC[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H]1C(N)=O,O=C([C@H](Cc1ccc(cc1)O)N)N[C@@H]1CSCCSC([C@H](NC(=O)[C@@H](NC1=O)Cc1ccccc1)C(=O)N)(C)C,active,7.605548319,587.7680000000001,0.7030000000000031,6.0,8.0
CHEMBL3597154,CC1(C)SCCSC[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H]1C(N)=O,O=C([C@H](Cc1ccc(cc1)O)N)N[C@@H]1CSCCSC([C@@H](NC(=O)[C@@H](NC1=O)Cc1ccccc1)C(=O)N)(C)C,active,7.605548319,587.7680000000001,0.7030000000000031,6.0,8.0
CHEMBL411089,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(NCC/C=C/c5ccc(Cl)cc5)[C@@H](C2)N(CC2CC2)CC[C@]314,COc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@]4(NCC/C=C/c2ccc(cc2)Cl)CCC1=O)CC1CC1,active,7.605548319,519.0850000000003,5.182600000000005,1.0,5.0
CHEMBL218404,C[C@H]1CN2CCN(C(=O)c3ccccc3)C[C@H]2C[C@@]1(C)c1cccc(O)c1,Oc1cccc(c1)[C@]1(C)C[C@@H]2CN(CCN2C[C@@H]1C)C(=O)c1ccccc1,active,7.602059991,364.48900000000003,3.516300000000002,1.0,3.0
CHEMBL3409118,Oc1ccc2c(c1)[C@]1(CCCCCc3ccccc3)CCN(CCc3ccccc3)C[C@@H]1O2,Oc1ccc2c(c1)[C@]1(CCCCCc3ccccc3)CCN(C[C@@H]1O2)CCc1ccccc1,active,7.602059991,441.61500000000024,6.142500000000007,1.0,3.0
